date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2021-09-20,6.51,3.46,443,"1991-09-13 2020-09-27",85.83,10.37,443,"1991-09-13 2020-09-27",17.02,6,450,"1991-09-13 2020-09-27",23.28,8.09,450,"1991-09-13 2020-09-27",1.5,3.7,443,"1991-09-13 2020-09-27",45.08,15.9,443,"1991-09-13 2020-09-27",5.25,3.56,450,"1991-09-13 2020-09-27",2.98,3.58,450,"1991-09-13 2020-09-27",0.95,2.98,449,"1991-09-13 2020-09-27",,,,,,,,,,,,,,,,
2021-09-19,6.71,3.43,443,"1991-09-12 2020-09-26",86.18,10.3,443,"1991-09-12 2020-09-26",17.1,6.03,450,"1991-09-12 2020-09-26",23.2,8.1,450,"1991-09-12 2020-09-26",1.72,3.6,443,"1991-09-12 2020-09-26",45.49,15.96,443,"1991-09-12 2020-09-26",5.38,3.56,450,"1991-09-12 2020-09-26",3.08,3.68,450,"1991-09-12 2020-09-26",1.03,3.05,449,"1991-09-12 2020-09-26",,,,,,,,,,,,,,,,
2021-09-18,6.85,3.48,442,"1991-09-11 2020-09-25",86.36,10.15,442,"1991-09-11 2020-09-25",17.26,6.08,450,"1991-09-11 2020-09-25",23.04,7.94,450,"1991-09-11 2020-09-25",1.93,3.62,442,"1991-09-11 2020-09-25",45.71,16.07,442,"1991-09-11 2020-09-25",5.46,3.55,450,"1991-09-11 2020-09-25",3.2,3.78,450,"1991-09-11 2020-09-25",1.02,3.06,449,"1991-09-11 2020-09-25",,,,,,,,,,,,,,,,
2021-09-17,7.06,3.48,442,"1991-09-10 2020-09-24",86.86,9.93,442,"1991-09-10 2020-09-24",17.24,6.06,450,"1991-09-10 2020-09-24",23.04,7.97,450,"1991-09-10 2020-09-24",2.11,3.63,442,"1991-09-10 2020-09-24",46.26,16.12,442,"1991-09-10 2020-09-24",5.59,3.56,450,"1991-09-10 2020-09-24",3.22,3.82,450,"1991-09-10 2020-09-24",1.09,3.09,449,"1991-09-10 2020-09-24",,,,,,,,,,,,,,,,
2021-09-16,7.22,3.5,443,"1991-09-09 2020-09-23",87.18,9.68,443,"1991-09-09 2020-09-23",17.2,6.13,450,"1991-09-09 2020-09-23",22.89,7.84,450,"1991-09-09 2020-09-23",2.37,3.64,443,"1991-09-09 2020-09-23",47.08,16.35,443,"1991-09-09 2020-09-23",5.73,3.55,450,"1991-09-09 2020-09-23",3.35,3.84,450,"1991-09-09 2020-09-23",1.12,3.13,450,"1991-09-09 2020-09-23",,,,,,,,,,,,,,,,
2021-09-15,7.42,3.5,444,"1991-09-08 2020-09-22",87.5,9.78,444,"1991-09-08 2020-09-22",17.21,6.1,450,"1991-09-08 2020-09-22",23,7.73,450,"1991-09-08 2020-09-22",2.57,3.66,444,"1991-09-08 2020-09-22",47.61,16.69,444,"1991-09-08 2020-09-22",5.89,3.55,450,"1991-09-08 2020-09-22",3.33,3.81,450,"1991-09-08 2020-09-22",1.2,3.17,449,"1991-09-08 2020-09-22",,,,,,,,,,,,,,,,
2021-09-14,7.63,3.48,445,"1991-09-07 2020-09-21",87.62,9.72,445,"1991-09-07 2020-09-21",17.41,6.02,450,"1991-09-07 2020-09-21",22.95,7.81,450,"1991-09-07 2020-09-21",2.76,3.65,445,"1991-09-07 2020-09-21",47.6,16.72,445,"1991-09-07 2020-09-21",6.02,3.53,450,"1991-09-07 2020-09-21",3.31,3.77,450,"1991-09-07 2020-09-21",1.18,3.13,448,"1991-09-07 2020-09-21",,,,,,,,,,,,,,,,
2021-09-13,7.87,3.41,445,"1991-09-06 2020-09-20",87.66,9.83,445,"1991-09-06 2020-09-20",17.62,5.96,450,"1991-09-06 2020-09-20",22.95,7.94,450,"1991-09-06 2020-09-20",2.97,3.66,445,"1991-09-06 2020-09-20",47.53,16.61,445,"1991-09-06 2020-09-20",6.27,3.51,450,"1991-09-06 2020-09-20",3.29,3.77,450,"1991-09-06 2020-09-20",1.18,3.23,448,"1991-09-06 2020-09-20",,,,,,,,,,,,,,,,
2021-09-12,8.07,3.34,446,"1991-09-05 2020-09-19",87.7,9.97,446,"1991-09-05 2020-09-19",17.89,5.96,450,"1991-09-05 2020-09-19",22.76,7.73,450,"1991-09-05 2020-09-19",3.23,3.6,446,"1991-09-05 2020-09-19",47.56,16.58,446,"1991-09-05 2020-09-19",6.46,3.5,450,"1991-09-05 2020-09-19",3.2,3.71,450,"1991-09-05 2020-09-19",1.19,3.25,448,"1991-09-05 2020-09-19",,,,,,,,,,,,,,,,
2021-09-11,8.26,3.34,446,"1991-09-04 2020-09-18",87.84,9.84,446,"1991-09-04 2020-09-18",18.04,5.92,450,"1991-09-04 2020-09-18",22.73,7.79,450,"1991-09-04 2020-09-18",3.47,3.6,446,"1991-09-04 2020-09-18",47.54,16.41,446,"1991-09-04 2020-09-18",6.69,3.45,450,"1991-09-04 2020-09-18",3.17,3.74,450,"1991-09-04 2020-09-18",1.24,3.81,447,"1991-09-04 2020-09-18",,,,,,,,,,,,,,,,
2021-09-10,8.48,3.27,446,"1991-09-03 2020-09-17",87.73,9.96,446,"1991-09-03 2020-09-17",18.29,5.94,450,"1991-09-03 2020-09-17",22.8,7.7,450,"1991-09-03 2020-09-17",3.74,3.51,446,"1991-09-03 2020-09-17",47.57,16.36,446,"1991-09-03 2020-09-17",6.96,3.42,450,"1991-09-03 2020-09-17",3.23,3.77,450,"1991-09-03 2020-09-17",1.23,3.81,447,"1991-09-03 2020-09-17",,,,,,,,,,,,,,,,
2021-09-09,8.72,3.11,447,"1991-09-02 2020-09-16",87.6,9.99,447,"1991-09-02 2020-09-16",18.6,5.84,450,"1991-09-02 2020-09-16",22.9,7.7,450,"1991-09-02 2020-09-16",3.96,3.37,447,"1991-09-02 2020-09-16",47.4,16.37,447,"1991-09-02 2020-09-16",7.22,3.33,450,"1991-09-02 2020-09-16",3.26,3.81,450,"1991-09-02 2020-09-16",1.28,3.93,447,"1991-09-02 2020-09-16",,,,,,,,,,,,,,,,
2021-09-08,8.89,3.02,448,"1991-09-01 2020-09-15",87.54,10.19,448,"1991-09-01 2020-09-15",18.73,5.58,450,"1991-09-01 2020-09-15",23.03,7.76,450,"1991-09-01 2020-09-15",4.12,3.27,448,"1991-09-01 2020-09-15",47.28,16.1,448,"1991-09-01 2020-09-15",7.47,3.25,450,"1991-09-01 2020-09-15",3.36,3.9,450,"1991-09-01 2020-09-15",1.29,3.8,446,"1991-09-01 2020-09-15",,,,,,,,,,,,,,,,
2021-09-07,9.06,3.01,448,"1991-08-31 2020-09-14",87.56,10.05,448,"1991-08-31 2020-09-14",18.92,5.37,450,"1991-08-31 2020-09-14",23.17,7.67,450,"1991-08-31 2020-09-14",4.27,3.24,448,"1991-08-31 2020-09-14",46.96,15.82,448,"1991-08-31 2020-09-14",7.68,3.21,450,"1991-08-31 2020-09-14",3.37,3.8,450,"1991-08-31 2020-09-14",1.24,3.72,446,"1991-08-31 2020-09-14",,,,,,,,,,,,,,,,
2021-09-06,9.29,2.94,448,"1991-08-30 2020-09-13",87.79,9.74,448,"1991-08-30 2020-09-13",19.13,5.29,450,"1991-08-30 2020-09-13",23.28,7.68,450,"1991-08-30 2020-09-13",4.46,3.17,448,"1991-08-30 2020-09-13",46.93,15.88,448,"1991-08-30 2020-09-13",7.92,3.2,450,"1991-08-30 2020-09-13",3.43,3.8,450,"1991-08-30 2020-09-13",1.25,3.59,446,"1991-08-30 2020-09-13",,,,,,,,,,,,,,,,
2021-09-05,9.57,2.9,448,"1991-08-29 2020-09-12",87.89,9.74,448,"1991-08-29 2020-09-12",19.43,5.24,450,"1991-08-29 2020-09-12",23.49,7.69,450,"1991-08-29 2020-09-12",4.73,3.11,448,"1991-08-29 2020-09-12",46.95,15.79,448,"1991-08-29 2020-09-12",8.2,3.16,450,"1991-08-29 2020-09-12",3.39,3.79,450,"1991-08-29 2020-09-12",1.35,3.99,446,"1991-08-29 2020-09-12",,,,,,,,,,,,,,,,
2021-09-04,9.78,2.93,448,"1991-08-28 2020-09-11",87.98,9.54,448,"1991-08-28 2020-09-11",19.75,5.22,450,"1991-08-28 2020-09-11",23.5,7.69,450,"1991-08-28 2020-09-11",4.97,3.08,448,"1991-08-28 2020-09-11",46.59,15.6,448,"1991-08-28 2020-09-11",8.45,3.13,450,"1991-08-28 2020-09-11",3.24,3.72,450,"1991-08-28 2020-09-11",1.32,3.97,446,"1991-08-28 2020-09-11",,,,,,,,,,,,,,,,
2021-09-03,9.98,2.92,449,"1991-08-27 2020-09-10",88.09,9.42,449,"1991-08-27 2020-09-10",19.97,5.21,450,"1991-08-27 2020-09-10",23.31,7.65,450,"1991-08-27 2020-09-10",5.15,3.11,449,"1991-08-27 2020-09-10",46.48,15.37,449,"1991-08-27 2020-09-10",8.67,3.11,450,"1991-08-27 2020-09-10",3.08,3.65,450,"1991-08-27 2020-09-10",1.34,4.06,445,"1991-08-27 2020-09-10",,,,,,,,,,,,,,,,
2021-09-02,10.12,2.92,449,"1991-08-26 2020-09-09",88.04,9.38,449,"1991-08-26 2020-09-09",20.21,5.07,450,"1991-08-26 2020-09-09",23.16,7.73,450,"1991-08-26 2020-09-09",5.33,3.1,449,"1991-08-26 2020-09-09",46.3,15.01,449,"1991-08-26 2020-09-09",8.83,3.06,450,"1991-08-26 2020-09-09",3,3.59,450,"1991-08-26 2020-09-09",1.31,4.06,445,"1991-08-26 2020-09-09",,,,,,,,,,,,,,,,
2021-09-01,10.24,2.86,449,"1991-08-25 2020-09-08",87.78,9.54,449,"1991-08-25 2020-09-08",20.46,4.9,450,"1991-08-25 2020-09-08",23.18,7.77,450,"1991-08-25 2020-09-08",5.41,3.1,449,"1991-08-25 2020-09-08",45.82,14.52,449,"1991-08-25 2020-09-08",8.95,3.04,450,"1991-08-25 2020-09-08",2.87,3.5,450,"1991-08-25 2020-09-08",1.26,4.03,445,"1991-08-25 2020-09-08",,,,,,,,,,,,,,,,
2021-08-31,10.36,2.9,449,"1991-08-24 2020-09-07",87.75,9.43,449,"1991-08-24 2020-09-07",20.65,4.82,450,"1991-08-24 2020-09-07",23.04,7.72,450,"1991-08-24 2020-09-07",5.52,3.1,449,"1991-08-24 2020-09-07",45.34,14.02,449,"1991-08-24 2020-09-07",9.1,2.98,450,"1991-08-24 2020-09-07",2.9,3.5,450,"1991-08-24 2020-09-07",1.28,4.14,446,"1991-08-24 2020-09-07",,,,,,,,,,,,,,,,
2021-08-30,10.51,2.94,449,"1991-08-23 2020-09-06",87.7,9.39,449,"1991-08-23 2020-09-06",20.72,4.81,450,"1991-08-23 2020-09-06",23.12,7.72,450,"1991-08-23 2020-09-06",5.68,3.13,449,"1991-08-23 2020-09-06",45.5,14.05,449,"1991-08-23 2020-09-06",9.29,2.9,450,"1991-08-23 2020-09-06",2.82,3.49,450,"1991-08-23 2020-09-06",1.41,4.57,447,"1991-08-23 2020-09-06",,,,,,,,,,,,,,,,
2021-08-29,10.65,2.96,450,"1991-08-22 2020-09-05",87.62,9.26,450,"1991-08-22 2020-09-05",20.88,4.74,450,"1991-08-22 2020-09-05",23.16,7.63,450,"1991-08-22 2020-09-05",5.84,3.07,450,"1991-08-22 2020-09-05",45.4,14.07,450,"1991-08-22 2020-09-05",9.48,2.88,450,"1991-08-22 2020-09-05",2.79,3.46,450,"1991-08-22 2020-09-05",1.45,4.57,447,"1991-08-22 2020-09-05",,,,,,,,,,,,,,,,
2021-08-28,10.85,2.97,450,"1991-08-21 2020-09-04",87.5,9.19,450,"1991-08-21 2020-09-04",21.08,4.73,450,"1991-08-21 2020-09-04",23.4,7.79,450,"1991-08-21 2020-09-04",6,3.07,450,"1991-08-21 2020-09-04",45.47,14.06,450,"1991-08-21 2020-09-04",9.7,2.88,450,"1991-08-21 2020-09-04",2.82,3.47,450,"1991-08-21 2020-09-04",1.48,4.58,446,"1991-08-21 2020-09-04",,,,,,,,,,,,,,,,
2021-08-27,10.99,2.94,450,"1991-08-20 2020-09-03",87.35,9.25,450,"1991-08-20 2020-09-03",21.37,4.59,450,"1991-08-20 2020-09-03",23.29,7.66,450,"1991-08-20 2020-09-03",6.1,3.1,450,"1991-08-20 2020-09-03",44.92,13.78,450,"1991-08-20 2020-09-03",9.85,2.87,450,"1991-08-20 2020-09-03",2.79,3.41,450,"1991-08-20 2020-09-03",1.39,4.08,447,"1991-08-20 2020-09-03",,,,,,,,,,,,,,,,
2021-08-26,11.15,2.93,450,"1991-08-19 2020-09-02",87.51,9.08,450,"1991-08-19 2020-09-02",21.51,4.46,450,"1991-08-19 2020-09-02",23.12,7.61,450,"1991-08-19 2020-09-02",6.24,3.09,450,"1991-08-19 2020-09-02",44.77,13.45,450,"1991-08-19 2020-09-02",10.01,2.88,450,"1991-08-19 2020-09-02",2.71,3.36,450,"1991-08-19 2020-09-02",1.41,4.12,447,"1991-08-19 2020-09-02",,,,,,,,,,,,,,,,
2021-08-25,11.32,2.94,450,"1991-08-18 2020-09-01",87.48,9.08,450,"1991-08-18 2020-09-01",21.71,4.55,450,"1991-08-18 2020-09-01",23.18,7.77,450,"1991-08-18 2020-09-01",6.41,3.1,450,"1991-08-18 2020-09-01",44.72,13.31,450,"1991-08-18 2020-09-01",10.17,2.91,450,"1991-08-18 2020-09-01",2.67,3.29,450,"1991-08-18 2020-09-01",1.33,3.98,447,"1991-08-18 2020-09-01",,,,,,,,,,,,,,,,
2021-08-24,11.48,2.93,449,"1991-08-17 2020-08-31",87.54,8.89,449,"1991-08-17 2020-08-31",21.97,4.59,450,"1991-08-17 2020-08-31",23.06,7.73,450,"1991-08-17 2020-08-31",6.59,3.08,449,"1991-08-17 2020-08-31",44.51,13.22,449,"1991-08-17 2020-08-31",10.3,2.93,450,"1991-08-17 2020-08-31",2.56,3.14,450,"1991-08-17 2020-08-31",1.4,4.92,448,"1991-08-17 2020-08-31",,,,,,,,,,,,,,,,
2021-08-23,11.63,2.88,449,"1991-08-16 2020-08-30",87.42,9,449,"1991-08-16 2020-08-30",22.1,4.62,450,"1991-08-16 2020-08-30",22.91,7.7,450,"1991-08-16 2020-08-30",6.81,3.08,449,"1991-08-16 2020-08-30",44.77,13.26,449,"1991-08-16 2020-08-30",10.48,2.96,450,"1991-08-16 2020-08-30",2.47,3.08,450,"1991-08-16 2020-08-30",1.38,4.86,448,"1991-08-16 2020-08-30",,,,,,,,,,,,,,,,
2021-08-22,11.74,2.85,448,"1991-08-15 2020-08-29",87.51,8.96,448,"1991-08-15 2020-08-29",22.2,4.61,450,"1991-08-15 2020-08-29",22.78,7.57,450,"1991-08-15 2020-08-29",6.96,3.1,448,"1991-08-15 2020-08-29",44.78,13.16,448,"1991-08-15 2020-08-29",10.62,3,450,"1991-08-15 2020-08-29",2.44,3.1,450,"1991-08-15 2020-08-29",1.42,4.98,448,"1991-08-15 2020-08-29",,,,,,,,,,,,,,,,
2021-08-21,11.86,2.86,447,"1991-08-14 2020-08-28",87.47,8.92,447,"1991-08-14 2020-08-28",22.36,4.59,450,"1991-08-14 2020-08-28",22.86,7.9,450,"1991-08-14 2020-08-28",7.07,3.11,447,"1991-08-14 2020-08-28",44.7,13.09,447,"1991-08-14 2020-08-28",10.75,2.97,450,"1991-08-14 2020-08-28",2.5,3.12,450,"1991-08-14 2020-08-28",1.33,4.69,448,"1991-08-14 2020-08-28",,,,,,,,,,,,,,,,
2021-08-20,11.98,2.88,447,"1991-08-13 2020-08-27",87.4,9.01,447,"1991-08-13 2020-08-27",22.45,4.53,450,"1991-08-13 2020-08-27",22.76,7.77,450,"1991-08-13 2020-08-27",7.26,3.16,447,"1991-08-13 2020-08-27",45.11,13.29,447,"1991-08-13 2020-08-27",10.9,3.01,450,"1991-08-13 2020-08-27",2.58,3.21,450,"1991-08-13 2020-08-27",1.4,4.87,448,"1991-08-13 2020-08-27",,,,,,,,,,,,,,,,
2021-08-19,12.06,2.88,446,"1991-08-12 2020-08-26",87.42,9.14,446,"1991-08-12 2020-08-26",22.49,4.52,450,"1991-08-12 2020-08-26",22.83,7.73,450,"1991-08-12 2020-08-26",7.37,3.19,446,"1991-08-12 2020-08-26",45.42,13.6,446,"1991-08-12 2020-08-26",11.02,3,450,"1991-08-12 2020-08-26",2.67,3.24,450,"1991-08-12 2020-08-26",1.52,4.89,449,"1991-08-12 2020-08-26",,,,,,,,,,,,,,,,
2021-08-18,12.14,2.88,446,"1991-08-11 2020-08-25",87.54,9.18,446,"1991-08-11 2020-08-25",22.49,4.55,450,"1991-08-11 2020-08-25",22.76,7.59,450,"1991-08-11 2020-08-25",7.48,3.22,446,"1991-08-11 2020-08-25",45.78,14.06,446,"1991-08-11 2020-08-25",11.12,3.02,450,"1991-08-11 2020-08-25",2.74,3.25,450,"1991-08-11 2020-08-25",1.69,5.27,449,"1991-08-11 2020-08-25",,,,,,,,,,,,,,,,
2021-08-17,12.28,2.87,446,"1991-08-10 2020-08-24",87.74,9.13,446,"1991-08-10 2020-08-24",22.54,4.61,450,"1991-08-10 2020-08-24",22.71,7.48,450,"1991-08-10 2020-08-24",7.66,3.18,446,"1991-08-10 2020-08-24",46.21,14.2,446,"1991-08-10 2020-08-24",11.27,2.96,450,"1991-08-10 2020-08-24",2.85,3.27,450,"1991-08-10 2020-08-24",1.72,5.28,449,"1991-08-10 2020-08-24",,,,,,,,,,,,,,,,
2021-08-16,12.41,2.82,445,"1991-08-09 2020-08-23",87.58,9.18,445,"1991-08-09 2020-08-23",22.69,4.65,450,"1991-08-09 2020-08-23",22.72,7.5,450,"1991-08-09 2020-08-23",7.83,3.12,445,"1991-08-09 2020-08-23",46.41,14.39,445,"1991-08-09 2020-08-23",11.45,2.93,450,"1991-08-09 2020-08-23",2.77,3.23,450,"1991-08-09 2020-08-23",1.78,5.52,449,"1991-08-09 2020-08-23",,,,,,,,,,,,,,,,
2021-08-15,12.52,2.76,445,"1991-08-08 2020-08-22",87.76,9.05,445,"1991-08-08 2020-08-22",22.81,4.65,450,"1991-08-08 2020-08-22",22.6,7.48,450,"1991-08-08 2020-08-22",7.96,3.1,445,"1991-08-08 2020-08-22",46.36,14.36,445,"1991-08-08 2020-08-22",11.59,2.89,450,"1991-08-08 2020-08-22",2.86,3.26,450,"1991-08-08 2020-08-22",1.76,5.49,448,"1991-08-08 2020-08-22",,,,,,,,,,,,,,,,
2021-08-14,12.7,2.67,445,"1991-08-07 2020-08-21",87.88,9.26,445,"1991-08-07 2020-08-21",22.9,4.59,450,"1991-08-07 2020-08-21",22.7,7.41,450,"1991-08-07 2020-08-21",8.13,3,445,"1991-08-07 2020-08-21",46.73,14.34,445,"1991-08-07 2020-08-21",11.74,2.84,450,"1991-08-07 2020-08-21",2.9,3.29,450,"1991-08-07 2020-08-21",1.86,5.86,448,"1991-08-07 2020-08-21",,,,,,,,,,,,,,,,
2021-08-13,12.85,2.65,445,"1991-08-06 2020-08-20",88.17,9.07,445,"1991-08-06 2020-08-20",23.03,4.54,450,"1991-08-06 2020-08-20",22.45,7.25,450,"1991-08-06 2020-08-20",8.31,2.97,445,"1991-08-06 2020-08-20",46.82,14.43,445,"1991-08-06 2020-08-20",11.89,2.78,450,"1991-08-06 2020-08-20",2.92,3.31,450,"1991-08-06 2020-08-20",1.98,6.13,449,"1991-08-06 2020-08-20",,,,,,,,,,,,,,,,
2021-08-12,13.04,2.62,445,"1991-08-05 2020-08-19",88.38,9.04,445,"1991-08-05 2020-08-19",23.16,4.58,450,"1991-08-05 2020-08-19",22.53,7.3,450,"1991-08-05 2020-08-19",8.58,2.94,445,"1991-08-05 2020-08-19",47.33,14.41,445,"1991-08-05 2020-08-19",12.02,2.77,450,"1991-08-05 2020-08-19",2.9,3.35,450,"1991-08-05 2020-08-19",1.99,6.13,448,"1991-08-05 2020-08-19",,,,,,,,,,,,,,,,
2021-08-11,13.14,2.63,445,"1991-08-04 2020-08-18",88.35,9.11,445,"1991-08-04 2020-08-18",23.27,4.63,450,"1991-08-04 2020-08-18",22.64,7.36,450,"1991-08-04 2020-08-18",8.76,2.92,445,"1991-08-04 2020-08-18",47.64,14.46,445,"1991-08-04 2020-08-18",12.14,2.75,450,"1991-08-04 2020-08-18",2.97,3.41,450,"1991-08-04 2020-08-18",2.03,6.11,448,"1991-08-04 2020-08-18",,,,,,,,,,,,,,,,
2021-08-10,13.22,2.63,445,"1991-08-03 2020-08-17",88.42,9.09,445,"1991-08-03 2020-08-17",23.25,4.5,450,"1991-08-03 2020-08-17",22.48,7.12,450,"1991-08-03 2020-08-17",8.88,2.92,445,"1991-08-03 2020-08-17",48.01,14.39,445,"1991-08-03 2020-08-17",12.24,2.7,450,"1991-08-03 2020-08-17",3,3.42,450,"1991-08-03 2020-08-17",2.11,6.3,448,"1991-08-03 2020-08-17",,,,,,,,,,,,,,,,
2021-08-09,13.29,2.67,446,"1991-08-02 2020-08-16",88.43,9.11,446,"1991-08-02 2020-08-16",23.29,4.44,450,"1991-08-02 2020-08-16",22.45,7.09,450,"1991-08-02 2020-08-16",8.96,2.91,446,"1991-08-02 2020-08-16",48.14,14.15,446,"1991-08-02 2020-08-16",12.31,2.68,450,"1991-08-02 2020-08-16",3.02,3.42,450,"1991-08-02 2020-08-16",1.97,5.58,447,"1991-08-02 2020-08-16",,,,,,,,,,,,,,,,
2021-08-08,13.35,2.64,446,"1991-08-01 2020-08-15",88.46,9.09,446,"1991-08-01 2020-08-15",23.4,4.36,450,"1991-08-01 2020-08-15",22.87,7.33,450,"1991-08-01 2020-08-15",8.95,2.94,446,"1991-08-01 2020-08-15",47.78,13.98,446,"1991-08-01 2020-08-15",12.38,2.61,450,"1991-08-01 2020-08-15",3.13,3.49,450,"1991-08-01 2020-08-15",2.14,5.92,447,"1991-08-01 2020-08-15",,,,,,,,,,,,,,,,
2021-08-07,13.39,2.64,447,"1991-07-31 2020-08-14",88.21,9.27,447,"1991-07-31 2020-08-14",23.48,4.3,450,"1991-07-31 2020-08-14",23.04,7.48,450,"1991-07-31 2020-08-14",9,2.9,447,"1991-07-31 2020-08-14",47.66,13.66,447,"1991-07-31 2020-08-14",12.45,2.61,450,"1991-07-31 2020-08-14",3.19,3.56,450,"1991-07-31 2020-08-14",2.1,5.85,446,"1991-07-31 2020-08-14",,,,,,,,,,,,,,,,
2021-08-06,13.44,2.7,447,"1991-07-30 2020-08-13",88.15,9.25,447,"1991-07-30 2020-08-13",23.5,4.3,450,"1991-07-30 2020-08-13",23.16,7.34,450,"1991-07-30 2020-08-13",9,2.95,447,"1991-07-30 2020-08-13",47.63,13.58,447,"1991-07-30 2020-08-13",12.52,2.64,450,"1991-07-30 2020-08-13",3.22,3.7,450,"1991-07-30 2020-08-13",2.2,5.92,446,"1991-07-30 2020-08-13",,,,,,,,,,,,,,,,
2021-08-05,13.49,2.72,447,"1991-07-29 2020-08-12",88.2,9.32,447,"1991-07-29 2020-08-12",23.56,4.34,450,"1991-07-29 2020-08-12",23.2,7.49,450,"1991-07-29 2020-08-12",9.02,2.99,447,"1991-07-29 2020-08-12",47.44,13.71,447,"1991-07-29 2020-08-12",12.55,2.59,450,"1991-07-29 2020-08-12",3.22,3.65,450,"1991-07-29 2020-08-12",2.24,6.07,446,"1991-07-29 2020-08-12",,,,,,,,,,,,,,,,
2021-08-04,13.57,2.74,448,"1991-07-28 2020-08-11",88.05,9.3,448,"1991-07-28 2020-08-11",23.67,4.26,450,"1991-07-28 2020-08-11",23.22,7.46,450,"1991-07-28 2020-08-11",9.08,2.96,448,"1991-07-28 2020-08-11",47.21,13.46,448,"1991-07-28 2020-08-11",12.64,2.6,450,"1991-07-28 2020-08-11",3.09,3.6,450,"1991-07-28 2020-08-11",2.12,6,446,"1991-07-28 2020-08-11",,,,,,,,,,,,,,,,
2021-08-03,13.68,2.73,448,"1991-07-27 2020-08-10",87.95,9.35,448,"1991-07-27 2020-08-10",23.86,4.22,450,"1991-07-27 2020-08-10",23.39,7.49,450,"1991-07-27 2020-08-10",9.13,2.94,448,"1991-07-27 2020-08-10",46.73,13.09,448,"1991-07-27 2020-08-10",12.72,2.54,450,"1991-07-27 2020-08-10",3.04,3.6,450,"1991-07-27 2020-08-10",2.04,5.82,446,"1991-07-27 2020-08-10",,,,,,,,,,,,,,,,
2021-08-02,13.78,2.68,448,"1991-07-26 2020-08-09",88.06,9.35,448,"1991-07-26 2020-08-09",23.94,4.14,450,"1991-07-26 2020-08-09",23.51,7.65,450,"1991-07-26 2020-08-09",9.18,2.9,448,"1991-07-26 2020-08-09",46.61,13,448,"1991-07-26 2020-08-09",12.8,2.5,450,"1991-07-26 2020-08-09",2.95,3.61,450,"1991-07-26 2020-08-09",2.15,5.9,446,"1991-07-26 2020-08-09",,,,,,,,,,,,,,,,
2021-08-01,13.81,2.66,449,"1991-07-25 2020-08-08",88.02,9.49,449,"1991-07-25 2020-08-08",23.97,4.07,450,"1991-07-25 2020-08-08",23.6,7.65,450,"1991-07-25 2020-08-08",9.2,2.89,449,"1991-07-25 2020-08-08",46.67,13.06,449,"1991-07-25 2020-08-08",12.84,2.52,450,"1991-07-25 2020-08-08",2.96,3.69,450,"1991-07-25 2020-08-08",2.28,6.46,445,"1991-07-25 2020-08-08",,,,,,,,,,,,,,,,
2021-07-31,13.85,2.66,449,"1991-07-24 2020-08-07",87.89,9.63,449,"1991-07-24 2020-08-07",24.01,4.04,450,"1991-07-24 2020-08-07",23.68,7.54,450,"1991-07-24 2020-08-07",9.19,2.87,449,"1991-07-24 2020-08-07",46.64,13.12,449,"1991-07-24 2020-08-07",12.89,2.5,450,"1991-07-24 2020-08-07",2.94,3.67,450,"1991-07-24 2020-08-07",2.3,6.37,446,"1991-07-24 2020-08-07",,,,,,,,,,,,,,,,
2021-07-30,13.87,2.69,449,"1991-07-23 2020-08-06",87.77,9.56,449,"1991-07-23 2020-08-06",24.1,4.01,450,"1991-07-23 2020-08-06",23.76,7.69,450,"1991-07-23 2020-08-06",9.22,2.87,449,"1991-07-23 2020-08-06",46.37,12.84,449,"1991-07-23 2020-08-06",12.93,2.52,450,"1991-07-23 2020-08-06",2.89,3.66,450,"1991-07-23 2020-08-06",2.28,6.1,445,"1991-07-23 2020-08-06",,,,,,,,,,,,,,,,
2021-07-29,13.85,2.68,449,"1991-07-22 2020-08-05",87.66,9.51,449,"1991-07-22 2020-08-05",24.15,4.01,450,"1991-07-22 2020-08-05",23.83,7.65,450,"1991-07-22 2020-08-05",9.2,2.86,449,"1991-07-22 2020-08-05",46.08,12.61,449,"1991-07-22 2020-08-05",12.94,2.51,450,"1991-07-22 2020-08-05",2.9,3.64,450,"1991-07-22 2020-08-05",2.24,6.03,445,"1991-07-22 2020-08-05",,,,,,,,,,,,,,,,
